Log file open, 05/02/23 11:27:26
[2023.05.02-18.27.32:656][  0]LogTargetPlatformManager: Loaded format module ShaderFormatD3D
[2023.05.02-18.27.32:656][  0]LogTargetPlatformManager:   PCD3D_SM6
[2023.05.02-18.27.32:656][  0]LogTargetPlatformManager:   PCD3D_SM5
[2023.05.02-18.27.32:656][  0]LogTargetPlatformManager:   PCD3D_ES31
[2023.05.02-18.27.32:656][  0]LogTargetPlatformManager:   D3D_ES3_1_HOLOLENS
[2023.05.02-18.27.32:656][  0]LogTargetPlatformManager: Loaded format module ShaderFormatOpenGL
[2023.05.02-18.27.32:656][  0]LogTargetPlatformManager:   GLSL_150_ES31
[2023.05.02-18.27.32:656][  0]LogTargetPlatformManager:   GLSL_ES3_1_ANDROID
[2023.05.02-18.27.32:705][  0]LogTargetPlatformManager: Loaded format module ShaderFormatVectorVM
[2023.05.02-18.27.32:705][  0]LogTargetPlatformManager:   VVM_1_0
[2023.05.02-18.27.32:705][  0]LogTargetPlatformManager: Loaded format module VulkanShaderFormat
[2023.05.02-18.27.32:705][  0]LogTargetPlatformManager:   SF_VULKAN_SM5
[2023.05.02-18.27.32:705][  0]LogTargetPlatformManager:   SF_VULKAN_ES31_ANDROID
[2023.05.02-18.27.32:705][  0]LogTargetPlatformManager:   SF_VULKAN_ES31
[2023.05.02-18.27.32:705][  0]LogTargetPlatformManager:   SF_VULKAN_SM5_ANDROID
[2023.05.02-18.27.32:706][  0]LogRendererCore: Ray tracing is disabled. Reason: disabled through project setting (r.RayTracing=0).
[2023.05.02-18.27.32:710][  0]LogDerivedDataCache: FDerivedDataBackendGraph: Pak pak cache file ../../../../../../Users/k10lab-p4.ws-k10-5/Downloads/HoshiNoEscape/HoshiNoEscape/DerivedDataCache/DDC.ddp not found, will not use a pak cache.
[2023.05.02-18.27.32:710][  0]LogDerivedDataCache: Unable to find inner node Pak for hierarchy Hierarchy.
[2023.05.02-18.27.32:710][  0]LogDerivedDataCache: FDerivedDataBackendGraph: CompressedPak pak cache file ../../../../../../Users/k10lab-p4.ws-k10-5/Downloads/HoshiNoEscape/HoshiNoEscape/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2023.05.02-18.27.32:710][  0]LogDerivedDataCache: Unable to find inner node CompressedPak for hierarchy Hierarchy.
[2023.05.02-18.27.32:739][  0]LogDerivedDataCache: Display: ../../../Engine/DerivedDataCache/Compressed.ddp: Opened pak cache for reading. (1433 MiB)
[2023.05.02-18.27.32:739][  0]LogDerivedDataCache: FDerivedDataBackendGraph: EnterprisePak pak cache file ../../../Enterprise/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2023.05.02-18.27.32:739][  0]LogDerivedDataCache: Unable to find inner node EnterprisePak for hierarchy Hierarchy.
[2023.05.02-18.27.32:791][  0]LogDerivedDataCache: Speed tests for C:/Users/k10lab-p4.ws-k10-5/AppData/Local/UnrealEngine/Common/DerivedDataCache took 0.05 seconds
[2023.05.02-18.27.32:791][  0]LogDerivedDataCache: Display: Performance to C:/Users/k10lab-p4.ws-k10-5/AppData/Local/UnrealEngine/Common/DerivedDataCache: Latency=0.27ms. RandomReadSpeed=23.00MBs, RandomWriteSpeed=115.24MBs. Assigned SpeedClass 'Local'
[2023.05.02-18.27.32:792][  0]LogDerivedDataCache: Using Local data cache path C:/Users/k10lab-p4.ws-k10-5/AppData/Local/UnrealEngine/Common/DerivedDataCache: Writable
[2023.05.02-18.27.32:792][  0]LogDerivedDataCache: Shared data cache path not found in *engine.ini, will not use an Shared cache.
[2023.05.02-18.27.32:792][  0]LogDerivedDataCache: Unable to find inner node Shared for hierarchy Hierarchy.
[2023.05.02-18.27.32:792][  0]LogVirtualization: Display: VirtualizationSystem name found in ini file: None
[2023.05.02-18.27.32:792][  0]LogVirtualization: Display: FNullVirtualizationSystem mounted, virtualization will be disabled
[2023.05.02-18.27.32:807][  0]LogShaderCompilers: Guid format shader working directory is -21 characters bigger than the processId version (../../../../../../Users/k10lab-p4.ws-k10-5/Downloads/HoshiNoEscape/HoshiNoEscape/Intermediate/Shaders/WorkingDirectory/4808/).
[2023.05.02-18.27.32:807][  0]LogShaderCompilers: Cleaned the shader compiler working directory 'C:/Users/k10lab-p4.ws-k10-5/AppData/Local/Temp/UnrealShaderWorkingDir/7F5F390C4F50F0F8EF7CAC8E0952EC48/'.
[2023.05.02-18.27.32:810][  0]LogXGEController: Cannot use XGE Controller as Incredibuild is not installed on this machine.
[2023.05.02-18.27.32:810][  0]LogShaderCompilers: Display: Using Local Shader Compiler with 8 workers.
[2023.05.02-18.27.36:763][  0]LogTurnkeySupport: Completed SDK detection: ExitCode = 0
[2023.05.02-18.27.36:930][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../../Users/k10lab-p4.ws-k10-5/Downloads/HoshiNoEscape/HoshiNoEscape/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2023.05.02-18.27.36:931][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.05.02-18.27.37:313][  0]LogInit: FStereoShaderAspects: --- StereoAspects begin ---
[2023.05.02-18.27.37:313][  0]LogInit: FStereoShaderAspects: Platform=PCD3D_SM5 (0)
[2023.05.02-18.27.37:313][  0]LogInit: FStereoShaderAspects: bInstancedStereo = 0
[2023.05.02-18.27.37:313][  0]LogInit: FStereoShaderAspects: bMobilePlatform = 0
[2023.05.02-18.27.37:313][  0]LogInit: FStereoShaderAspects: bMobilePostprocessing = 1
[2023.05.02-18.27.37:313][  0]LogInit: FStereoShaderAspects: bMobileMultiView = 0
[2023.05.02-18.27.37:313][  0]LogInit: FStereoShaderAspects: bMultiViewportCapable = 1
[2023.05.02-18.27.37:313][  0]LogInit: FStereoShaderAspects: bInstancedStereoNative = 0
[2023.05.02-18.27.37:313][  0]LogInit: FStereoShaderAspects: ---
[2023.05.02-18.27.37:313][  0]LogInit: FStereoShaderAspects: bMobileMultiViewCoreSupport = 0
[2023.05.02-18.27.37:313][  0]LogInit: FStereoShaderAspects: bMobileMultiViewNative = 0
[2023.05.02-18.27.37:313][  0]LogInit: FStereoShaderAspects: bMobileMultiViewFallback = 0
[2023.05.02-18.27.37:313][  0]LogInit: FStereoShaderAspects: ---
[2023.05.02-18.27.37:313][  0]LogInit: FStereoShaderAspects: bInstancedMultiViewportEnabled = 0
[2023.05.02-18.27.37:313][  0]LogInit: FStereoShaderAspects: bInstancedStereoEnabled = 0
[2023.05.02-18.27.37:314][  0]LogInit: FStereoShaderAspects: bMobileMultiViewEnabled = 0
[2023.05.02-18.27.37:314][  0]LogInit: FStereoShaderAspects: --- StereoAspects end ---
[2023.05.02-18.27.37:580][  0]LogSlate: Using FreeType 2.10.0
[2023.05.02-18.27.37:609][  0]LogSlate: SlateFontServices - WITH_FREETYPE: 1, WITH_HARFBUZZ: 1
[2023.05.02-18.27.37:687][  0]LogAssetRegistry: FAssetRegistry took 0.0202 seconds to start up
[2023.05.02-18.27.37:704][  0]LogEditorDomain: Display: EditorDomain is Disabled
[2023.05.02-18.27.38:056][  0]LogTexture: Display: Texture Encode Speed: FinalIfAvailable (editor).
[2023.05.02-18.27.38:454][  0]LogInit: Selected Device Profile: [WindowsEditor]
[2023.05.02-18.27.38:454][  0]LogDeviceProfileManager: Available device profiles:
[2023.05.02-18.27.38:454][  0]LogDeviceProfileManager: 	[00000903989BD000][000009039251D800 52] GlobalDefaults, 
[2023.05.02-18.27.38:454][  0]LogDeviceProfileManager: 	[00000903989BE400][000009039662A000 52] Windows, 
[2023.05.02-18.27.38:454][  0]LogDeviceProfileManager: 	[00000903989BE600][0000090396622800 52] WindowsEditor, 
[2023.05.02-18.27.38:454][  0]LogDeviceProfileManager: 	[00000903989BD800][00000903922F2800 52] WindowsServer, 
[2023.05.02-18.27.38:454][  0]LogDeviceProfileManager: 	[00000903989BDE00][000009039662C800 52] WindowsClient, 
[2023.05.02-18.27.38:454][  0]LogDeviceProfileManager: 	[00000903989BCE00][0000090399590000 52] IOS, 
[2023.05.02-18.27.38:454][  0]LogDeviceProfileManager: 	[00000903989BDA00][0000090399595000 52] iPadAir2, 
[2023.05.02-18.27.38:454][  0]LogDeviceProfileManager: 	[00000903989BF000][000009039959A000 52] IPadPro, 
[2023.05.02-18.27.38:454][  0]LogDeviceProfileManager: 	[00000903989BF200][0000090399597800 52] iPadAir3, 
[2023.05.02-18.27.38:454][  0]LogDeviceProfileManager: 	[00000903989BEA00][000009039959C800 52] iPadAir4, 
[2023.05.02-18.27.38:454][  0]LogDeviceProfileManager: 	[00000903989BF800][0000090389BC5000 52] iPadAir5, 
[2023.05.02-18.27.38:454][  0]LogDeviceProfileManager: 	[00000903989BFC00][00000903995A0000 52] iPadMini4, 
[2023.05.02-18.27.38:454][  0]LogDeviceProfileManager: 	[00000903989BD400][00000903995A5000 52] iPadMini5, 
[2023.05.02-18.27.38:454][  0]LogDeviceProfileManager: 	[00000903989BCC00][00000903995A7800 52] iPadMini6, 
[2023.05.02-18.27.38:454][  0]LogDeviceProfileManager: 	[0000090399600C00][0000090399592800 52] iPhone6S, 
[2023.05.02-18.27.38:454][  0]LogDeviceProfileManager: 	[0000090399600E00][00000903995AC800 52] iPhone7, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[0000090399600800][00000903995AA000 52] iPodTouch7, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[0000090399601800][0000090399610000 52] iPhone6SPlus, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[0000090399601C00][0000090399615000 52] iPhone7Plus, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[0000090399600000][0000090399617800 52] iPhoneSE, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[0000090399600A00][000009039961A000 52] iPhone8, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[0000090399601200][000009039961C800 52] iPhone8Plus, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[0000090399602000][00000903995A2800 52] iPhoneX, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[0000090399602200][0000090399570000 52] iPhoneXS, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[0000090399602600][0000090399575000 52] iPhoneXSMax, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[0000090399602800][0000090399577800 52] iPhoneXR, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[0000090399602C00][000009039957A000 52] iPhone11, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[0000090399601A00][000009039957C800 52] iPhone11Pro, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[0000090399600400][0000090399612800 52] iPhone11ProMax, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[0000090399601000][00000903995C0000 52] iPhoneSE2, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[0000090399603000][00000903995C5000 52] iPhone12Mini, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[0000090399603200][00000903995C7800 52] iPhone12, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[0000090399603600][00000903995CA000 52] iPhone12Pro, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[0000090399603800][00000903995CC800 52] iPhone12ProMax, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[0000090399603C00][0000090399572800 52] iPhone13Mini, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[0000090399602A00][00000903995D0000 52] iPhone13, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[0000090399601400][00000903995D5000 52] iPhone13Pro, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[0000090399602400][00000903995D7800 52] iPhone13ProMax, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[0000090399604000][00000903995DA000 52] iPhoneSE3, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[0000090399604200][00000903995DC800 52] iPhone14, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[0000090399604600][00000903995C2800 52] iPhone14Plus, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[0000090399604800][00000903995E0000 52] iPhone14Pro, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[0000090399604C00][00000903995E5000 52] iPhone14ProMax, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[0000090399603A00][00000903995E7800 52] iPadPro105, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[0000090399600200][00000903995EA000 52] iPadPro129, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[0000090399603400][00000903995EC800 52] iPadPro97, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[0000090399605000][00000903995D2800 52] iPadPro2_129, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[0000090399605200][0000090399620000 52] iPad5, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[0000090399605600][0000090399625000 52] iPad6, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[0000090399605800][0000090399627800 52] iPad7, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[0000090399605C00][000009039962A000 52] iPad8, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[0000090399604A00][000009039962C800 52] iPad9, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[0000090399600600][00000903995E2800 52] iPad10, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[0000090399604400][0000090399640000 52] iPadPro11, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[0000090399606000][0000090399645000 52] iPadPro2_11, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[0000090399606200][0000090399647800 52] iPadPro3_11, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[0000090399606600][000009039964A000 52] iPadPro4_11, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[0000090399606800][000009039964C800 52] iPadPro3_129, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[0000090399606C00][0000090399622800 52] iPadPro4_129, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[0000090399605A00][0000090399650000 52] iPadPro5_129, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[0000090399601E00][0000090399655000 52] iPadPro6_129, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[0000090399605400][0000090399657800 52] AppleTV, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[0000090399607000][000009039965A000 52] AppleTV4K, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[0000090399607200][000009039965C800 52] AppleTV2_4K, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[0000090399607600][0000090399642800 52] TVOS, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[0000090399608800][0000090399662800 52] Mac, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[0000090399608A00][0000090399660000 52] MacEditor, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[0000090399608400][0000090399667800 52] MacClient, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[0000090399607A00][000009039966A000 52] MacServer, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[0000090399607C00][0000090399652800 52] Linux, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[0000090399608600][000009039966C800 52] LinuxEditor, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[0000090399607800][0000090399670000 52] LinuxArm64Editor, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[0000090399607400][0000090399675000 52] LinuxArm64, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[0000090399607E00][0000090399677800 52] LinuxClient, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[0000090399602E00][000009039967A000 52] LinuxArm64Client, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[0000090399606A00][000009039967C800 52] LinuxServer, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[0000090399603E00][0000090399665000 52] LinuxArm64Server, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[0000090399604E00][0000090399680000 52] Android, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[0000090399609000][0000090399685000 52] Android_Preview_OpenGL, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[0000090399609200][0000090399687800 52] Android_Preview_Vulkan, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[0000090399609600][000009039968A000 52] Android_Low, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[0000090399609800][000009039968C800 52] Android_Mid, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[0000090399609C00][0000090399672800 52] Android_High, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[0000090399608000][0000090399690000 52] Android_Default, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[0000090399608E00][0000090399695000 52] Android_Adreno4xx, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[0000090399608200][0000090399697800 52] Android_Adreno5xx_Low, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[000009039960A000][000009039969A000 52] Android_Adreno5xx, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[000009039960A200][000009039969C800 52] Android_Adreno6xx, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[000009039960A600][0000090399682800 52] Android_Adreno6xx_Vulkan, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[000009039960A800][00000903996A0000 52] Android_Adreno7xx, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[000009039960AC00][00000903996A5000 52] Android_Adreno7xx_Vulkan, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[0000090399609A00][00000903996A7800 52] Android_Mali_T6xx, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[0000090399606400][00000903996AA000 52] Android_Mali_T7xx, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[0000090399609400][00000903996AC800 52] Android_Mali_T8xx, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[000009039960B000][0000090399692800 52] Android_Mali_G71, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[000009039960B200][00000903995F0000 52] Android_Mali_G72, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[000009039960B600][00000903995F5000 52] Android_Mali_G72_Vulkan, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[000009039960B800][00000903995F7800 52] Android_Mali_G76, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[000009039960BC00][00000903995FA000 52] Android_Mali_G76_Vulkan, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[000009039960AA00][00000903995FC800 52] Android_Mali_G77, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[0000090399608C00][00000903996A2800 52] Android_Mali_G77_Vulkan, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[000009039960A400][00000903996D0000 52] Android_Mali_G78, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[000009039960C000][00000903996D5000 52] Android_Mali_G78_Vulkan, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[000009039960C200][00000903996D7800 52] Android_Mali_G710, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[000009039960C600][00000903996DA000 52] Android_Mali_G710_Vulkan, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[000009039960C800][00000903996DC800 52] Android_Xclipse_920, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[000009039960CC00][00000903995F2800 52] Android_Xclipse_920_Vulkan, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[000009039960BA00][00000903996E0000 52] Android_Vulkan_SM5, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[0000090399606E00][00000903996E5000 52] Android_PowerVR_G6xxx, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[000009039960B400][00000903996E7800 52] Android_PowerVR_GT7xxx, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[000009039960D000][00000903996EA000 52] Android_PowerVR_GE8xxx, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[000009039960D600][00000903996EC800 52] Android_PowerVR_GM9xxx, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[000009039960D800][00000903996D2800 52] Android_PowerVR_GM9xxx_Vulkan, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[000009039960AE00][00000903996F0000 52] Android_TegraK1, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[000009039960CA00][00000903996F5000 52] Android_Unknown_Vulkan, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[000009039960DE00][00000903996F7800 52] Oculus_Quest, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[000009039960E000][00000903996FA000 52] Oculus_Quest2, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: 	[000009039960E200][00000903996FC800 52] HoloLens, 
[2023.05.02-18.27.38:455][  0]LogDeviceProfileManager: Active device profile: [00000903989BE600][0000090396622800 52] WindowsEditor
[2023.05.02-18.27.38:455][  0]LogCsvProfiler: Display: Metadata set : deviceprofile="WindowsEditor"
[2023.05.02-18.27.38:455][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../../Users/k10lab-p4.ws-k10-5/Downloads/HoshiNoEscape/HoshiNoEscape/Intermediate/ShaderAutogen/PCD3D_ES3_1/AutogenShaderHeaders.ush
[2023.05.02-18.27.38:459][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.05.02-18.27.38:465][  0]LogTurnkeySupport: Turnkey Platform: Android: (Status=Invalid, Allowed_Sdk=r25b, Current_Sdk=, Allowed_AutoSdk=r25b, Current_AutoSdk=, Flags="Platform_InvalidHostPrerequisites", Error="Android Studio is not installed correctly.|Android SDK directory is not set correctly.")
[2023.05.02-18.27.38:465][  0]LogTurnkeySupport: Turnkey Platform: IOS: (Status=Invalid, MinAllowed_Sdk=1100.0.0.0, MaxAllowed_Sdk=1499.0, Current_Sdk=, Allowed_AutoSdk=13.3, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.05.02-18.27.38:465][  0]LogTurnkeySupport: Turnkey Platform: Linux: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.05.02-18.27.38:465][  0]LogTurnkeySupport: Turnkey Platform: LinuxArm64: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.05.02-18.27.38:465][  0]LogTurnkeySupport: Turnkey Platform: Win64: (Status=Valid, MinAllowed_Sdk=10.0.00000.0, MaxAllowed_Sdk=10.9.99999.0, Current_Sdk=10.0.19041.0, Allowed_AutoSdk=10.0.18362.0, Current_AutoSdk=, Flags="InstalledSdk_ValidVersionExists")
[2023.05.02-18.27.38:484][  0]LogTurnkeySupport: Running Turnkey device detection: ' -ScriptsForProject="C:/Users/k10lab-p4.ws-k10-5/Downloads/HoshiNoEscape/HoshiNoEscape/HorrorEngine.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="C:/Users/k10lab-p4.ws-k10-5/Downloads/HoshiNoEscape/HoshiNoEscape/Intermediate/TurnkeyReport_1.log" -log="C:/Users/k10lab-p4.ws-k10-5/Downloads/HoshiNoEscape/HoshiNoEscape/Intermediate/TurnkeyLog_1.log" -project="C:/Users/k10lab-p4.ws-k10-5/Downloads/HoshiNoEscape/HoshiNoEscape/HorrorEngine.uproject"  -Device=Win64@ws-k10-5'
[2023.05.02-18.27.38:484][  0]LogMonitoredProcess: Running Serialized UAT: [ cmd.exe /c ""C:/Program Files/Epic Games/UE_5.1/Engine/Build/BatchFiles/RunUAT.bat"  -ScriptsForProject="C:/Users/k10lab-p4.ws-k10-5/Downloads/HoshiNoEscape/HoshiNoEscape/HorrorEngine.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="C:/Users/k10lab-p4.ws-k10-5/Downloads/HoshiNoEscape/HoshiNoEscape/Intermediate/TurnkeyReport_1.log" -log="C:/Users/k10lab-p4.ws-k10-5/Downloads/HoshiNoEscape/HoshiNoEscape/Intermediate/TurnkeyLog_1.log" -project="C:/Users/k10lab-p4.ws-k10-5/Downloads/HoshiNoEscape/HoshiNoEscape/HorrorEngine.uproject"  -Device=Win64@ws-k10-5" -nocompile -nocompileuat ]
[2023.05.02-18.27.38:626][  0]LogTexture: Display: Oodle Texture Encode Speed settings: Fast: RDO Off Lambda=0, Effort=Normal Final: RDO Off Lambda=0, Effort=Normal
